cow,date,hour,Walk,Rest,Eat,ACTIVITY_LEVEL,Target
2576,10/12/2013,3,739.565,2860.434,0,-539.56942,1
2576,10/12/2013,4,1162.942,2437.057,0,-374.45239,1
2576,10/12/2013,5,1213.096,256.002,2130.901,1030.19332,1
2576,10/12/2013,6,572.143,3027.856,0,-604.864,1
2576,10/12/2013,7,261.403,2118.048,1220.548,67.3036,1
2576,10/12/2013,8,308.284,2457.652,834.063,-165.62806,1
2576,10/12/2013,9,993.898,1707.356,898.745,143.8047,1
2576,10/12/2013,10,722.874,3.615,2873.51,1321.70259,1
2576,10/12/2013,11,823.102,1.209,2775.688,1297.20721,1
2576,10/12/2013,12,701.787,695.458,2202.754,877.48726,1
2576,10/12/2013,13,2699.831,900.168,0,224.93432,1
2576,10/12/2013,14,3232.122,0,367.877,671.64786,1
2576,10/12/2013,15,720.954,2723.663,155.382,-445.82941,1
2576,10/12/2013,16,1653.491,62.461,1884.047,1041.49227,1
2576,10/12/2013,17,956.517,2321.959,321.523,-245.96819,1
2576,10/12/2013,18,92.71,3500.069,7.22,-787.14987,1
2576,10/12/2013,19,1376.085,1283.971,939.943,319.63633,1
2576,10/12/2013,20,363.572,1981.448,1254.979,129.52966,1
2576,10/12/2013,21,409.301,3190.698,0,-668.37238,1
2576,10/12/2013,22,1866.917,1733.082,0,-99.90214,1
2576,10/12/2013,23,2957.513,0,642.486,743.0462,1
2576,10/12/2013,24,747.74,2131.503,720.756,-67.88977,1
2576,10/13/2013,1,2659.716,940.283,0,209.28947,1
2576,10/13/2013,2,2488.195,1111.804,0,142.39628,1
2576,10/13/2013,3,44.578,3555.421,0,-810.61435,1
2576,10/13/2013,4,979.647,2620.352,0,-445.93744,1
2576,10/13/2013,5,3393.924,206.075,0,495.63059,1
2576,10/13/2013,6,2992.69,15.662,591.647,723.71988,1
2576,10/13/2013,7,295.143,2024.767,1280.089,119.16385,1
2576,10/13/2013,8,606.036,1642.335,1351.628,286.91247,1
2576,10/13/2013,9,860.121,52.983,2686.895,1253.92917,1
2576,10/13/2013,10,1179.828,12.052,2408.119,1197.4105,1
2576,10/13/2013,11,1259.174,1949.713,391.112,-82.69911,1
2576,10/13/2013,12,3340.305,12.062,247.632,635.67998,1
2576,10/13/2013,13,303.895,2225.625,1070.479,-13.66937,1
2576,10/13/2013,14,83.218,3490.217,26.564,-778.27815,1
2576,10/13/2013,15,269.729,3330.27,0,-722.80546,1
2576,10/13/2013,16,1567.687,0,2032.312,1104.40096,1
2576,10/13/2013,17,483.375,0,3116.624,1386.32208,1
2576,10/13/2013,18,839.155,13.243,2747.601,1285.21133,1
2576,10/13/2013,19,512.112,1331.499,1756.388,513.37611,1
2576,10/13/2013,20,966.661,1605.294,1028.044,217.22662,1
2576,10/13/2013,21,55.409,3544.59,0,-806.39026,1
2576,10/13/2013,22,2415.249,477.365,707.385,573.74759,1
2576,10/13/2013,23,68.691,3531.308,0,-801.21028,1
2576,10/13/2013,24,989.222,2304.777,306,-243.30319,1
2576,10/14/2013,1,104.796,2055.841,1439.362,148.45597,1
2576,10/14/2013,2,50.612,3549.387,0,-808.26109,1
2576,10/14/2013,3,506.625,3092.167,1.207,-629.63147,1
2576,10/14/2013,4,266.259,3243.364,90.376,-665.41436,1
2576,10/14/2013,5,350.482,3212.188,37.329,-667.04794,1
2576,10/14/2013,6,249.376,3189.921,160.702,-626.28683,1
2576,10/14/2013,7,447.358,2367.908,784.733,-143.4537,1
2576,10/14/2013,8,664.393,1675.107,1260.499,250.43785,1
2576,10/14/2013,9,3353.101,246.898,0,479.70962,1
2576,10/14/2013,10,1087.022,1.205,2511.772,1228.59061,1
2576,10/14/2013,11,1135.87,1088.551,1375.578,509.11523,1
2576,10/14/2013,12,1605.917,96.413,1897.669,1031.79271,1
2576,10/14/2013,13,771.152,40.996,2787.851,1284.85266,1
2576,10/14/2013,14,992.553,1202.173,1405.273,472.52335,1
2576,10/14/2013,15,1912.786,1687.213,0,-82.01323,1
2576,10/14/2013,16,3445.748,0,154.251,616.1051,1
2576,10/14/2013,17,435.131,2452.635,712.233,-195.34723,1
2576,10/14/2013,18,566.195,2725.473,308.331,-406.76857,1
2576,10/14/2013,19,1451.979,4.815,2143.205,1131.35529,1
2576,10/14/2013,20,1297.726,843.068,1459.205,626.59662,1
2576,10/14/2013,21,121.553,3478.446,0,-780.5941,1
2576,10/14/2013,22,587.363,3012.636,0,-598.9282,1
2576,10/14/2013,23,1061.242,2538.757,0,-414.11539,1
2576,10/14/2013,24,2412.982,1187.017,0,113.06321,1
2576,10/15/2013,1,1048.917,200.557,2350.525,1108.91911,0
2576,10/15/2013,2,122.746,3477.253,0,-780.12883,0
2576,10/15/2013,3,325.104,3274.895,0,-701.20921,0
2576,10/15/2013,4,1953.215,1646.784,0,-66.24592,0
2576,10/15/2013,5,951.78,1.209,2647.01,1263.75093,0
2576,10/15/2013,6,806.618,758.585,2034.796,809.19865,0
2576,10/15/2013,7,361.538,3167.336,71.125,-640.7687,0
2576,10/15/2013,8,3104.342,447.378,48.279,414.07496,0
2576,10/15/2013,9,1655.42,0,1944.579,1081.59038,0
2576,10/15/2013,10,413.308,0,3186.691,1404.5395,0
2576,10/15/2013,11,828.15,1280.832,1491.017,464.13978,0
2576,10/15/2013,12,803.318,2760.521,36.16,-491.20175,0
2576,10/15/2013,13,1480.335,33.753,2085.911,1105.17303,0
2576,10/15/2013,14,3599.999,0,0,575.99984,0
2576,10/15/2013,15,1527.318,1371.326,701.355,223.535,0
2576,10/15/2013,16,193.973,3385.554,20.472,-739.0435,0
2576,10/15/2013,17,435.029,803.289,2361.681,876.75419,0
2576,10/15/2013,18,283.25,2237.863,1078.886,-16.25637,0
2576,10/15/2013,19,795.492,628.806,2175.701,896.44776,0
2576,10/15/2013,20,429.129,751.212,2419.658,912.13824,0
2576,10/15/2013,21,1447.521,982.145,1170.333,497.24987,0
2576,10/15/2013,22,54.226,3521.666,24.107,-791.18208,0
2576,10/15/2013,23,769.778,2334.789,495.432,-205.75555,0
2576,10/15/2013,24,2405.236,590.899,603.864,502.55387,0
2576,10/16/2013,1,61.416,3538.583,0,-804.04753,1
2576,10/16/2013,2,914.587,2685.412,0,-471.31084,1
2576,10/16/2013,3,263.941,3336.058,0,-725.06278,1
2576,10/16/2013,4,432.368,2502.451,665.18,-227.00925,1
2576,10/16/2013,5,281.859,2896.997,421.143,-444.33181,1
2576,10/16/2013,6,1962.988,1594.143,42.868,-34.57025,1
2576,10/16/2013,7,2724.9,418.035,457.064,531.80283,1
2576,10/16/2013,8,1291.571,0,2308.428,1176.19112,1
2576,10/16/2013,9,772.159,399.982,2427.858,1051.24994,1
2576,10/16/2013,10,63.857,3533.723,2.419,-801.52319,1
2576,10/16/2013,11,595.047,1641.784,1363.168,290.12776,1
2576,10/16/2013,12,459.43,9.653,3130.916,1386.27333,1
2576,10/16/2013,13,1752.756,0,1847.243,1056.28302,1
2576,10/16/2013,14,318.884,1543.323,1737.792,425.92979,1
2576,10/16/2013,15,2026.887,1250.037,323.075,172.48491,1
2576,10/16/2013,16,2571.656,0,1028.343,843.36902,1
2576,10/16/2013,17,271.28,3328.719,0,-722.20057,1
2576,10/16/2013,18,113.548,3486.451,0,-783.71605,1
2576,10/16/2013,19,672.079,2.412,2925.508,1335.69124,1
2576,10/16/2013,20,1052.577,2375.145,172.277,-305.51469,1
2576,10/16/2013,21,26.485,3573.514,0,-817.67062,1
2576,10/16/2013,22,1072.821,1297.662,1229.516,389.58582,1
2576,10/16/2013,23,1241.058,2332.433,26.508,-326.75695,1
2576,10/16/2013,24,745.983,2844.383,9.633,-530.80495,1
2576,10/17/2013,1,1906.452,1650.212,43.335,-56.31574,1
2576,10/17/2013,2,1730.785,1869.214,0,-152.99362,1
2576,10/17/2013,3,3066.406,533.593,0,367.89857,1
2576,10/17/2013,4,1902.153,1697.846,0,-86.1601,1
2576,10/17/2013,5,2500.842,1099.157,0,147.32861,1
2576,10/17/2013,6,3589.275,10.724,0,571.81748,1
2576,10/17/2013,7,3584.217,15.782,0,569.84486,1
2576,10/17/2013,8,3599.999,0,0,575.99984,1
2576,10/17/2013,9,3599.999,0,0,575.99984,1
2576,10/17/2013,10,3599.999,0,0,575.99984,1
2576,10/17/2013,11,3599.999,0,0,575.99984,1
2576,10/17/2013,12,3599.999,0,0,575.99984,1
2576,10/17/2013,13,3599.999,0,0,575.99984,1
2576,10/17/2013,14,3599.999,0,0,575.99984,1
2576,10/17/2013,15,1158.028,1081.158,1360.813,508.1596,1
2576,10/17/2013,16,1455.763,1770.103,374.133,-17.06575,1
2576,10/17/2013,17,1066.501,121.713,2411.785,1155.59587,1
2576,10/17/2013,18,1812.25,204.875,1582.874,907.64583,1
2576,10/17/2013,19,2597.291,90.352,912.356,777.97512,1
2576,10/17/2013,20,3353.062,246.937,0,479.69441,1
2576,10/17/2013,21,3599.999,0,0,575.99984,1
2576,10/17/2013,22,3599.999,0,0,575.99984,1
2576,10/17/2013,23,2797.585,98.783,703.631,720.41853,1
2576,10/17/2013,24,2605.126,638.227,356.646,419.81927,1
2576,10/18/2013,1,2767.019,364.356,468.624,555.74324,1
2576,10/18/2013,2,2829.306,27.513,743.18,758.49657,1
2576,10/18/2013,3,3338.162,148.091,113.746,547.81831,1
2576,10/18/2013,4,3007.928,104.729,487.342,661.86445,1
2576,10/18/2013,5,2583.455,10.837,1005.707,833.25723,1
2576,10/18/2013,6,2670.316,302.8,626.883,620.89742,1
2576,10/18/2013,7,3476.924,123.075,0,528.00059,1
2576,10/18/2013,8,1181.234,2127.442,291.323,-177.95856,1
2576,10/18/2013,9,406.858,3193.141,0,-669.32515,1
2576,10/18/2013,10,849.975,2750.024,0,-496.50952,1
2576,10/18/2013,11,1043.418,174.739,2381.842,1127.13055,1
2576,10/18/2013,12,255.614,1487.09,1857.295,478.93144,1
2576,10/18/2013,13,1282.867,2317.132,0,-327.68164,1
2576,10/18/2013,14,3358.047,241.952,0,481.63856,1
2576,10/18/2013,15,3442.155,39.765,118.079,591.19203,1
2576,10/18/2013,16,641.086,2407.954,550.959,-219.85288,1
2576,10/18/2013,17,143.217,3159.613,297.169,-578.98529,1
2576,10/18/2013,18,993.006,1003.885,1603.108,601.29277,1
2576,10/18/2013,19,13.236,3586.763,0,-822.83773,1
2576,10/18/2013,20,307.092,1852.453,1440.454,228.06121,1
2576,10/18/2013,21,564.087,3035.912,0,-608.00584,1
2576,10/18/2013,22,910.602,1007.654,1681.743,620.26796,1
2576,10/18/2013,23,667.697,2932.302,0,-567.59794,1
2576,10/18/2013,24,872.39,2727.609,0,-487.76767,1
2576,10/19/2013,1,227.603,3372.396,0,-739.2346,1
2576,10/19/2013,2,1481.5,1662.51,455.989,46.17808,1
2576,10/19/2013,3,126.276,3466.512,7.211,-774.06498,1
2576,10/19/2013,4,184.076,3381.023,34.9,-733.52513,1
2576,10/19/2013,5,1032.903,2559.859,7.237,-420.46355,1
2576,10/19/2013,6,985.477,1666.365,948.157,172.63831,1
2576,10/19/2013,7,0,3599.999,0,-827.99977,1
2576,10/19/2013,8,436.984,2975.223,187.792,-535.51121,1
2576,10/19/2013,9,0,3599.999,0,-827.99977,1
2576,10/19/2013,10,759.014,50.325,2790.66,1281.94469,1
2576,10/19/2013,11,1183.838,1121.865,1294.296,474.98945,1
2576,10/19/2013,12,420.25,3174.935,4.814,-660.97317,1
2576,10/19/2013,13,448.293,1035.604,2116.102,722.3008,1
2576,10/19/2013,14,128.836,3019.791,451.372,-484.36193,1
2576,10/19/2013,15,2840.016,755.161,4.822,282.74077,1
2576,10/19/2013,16,1121.04,2323.588,155.371,-289.80302,1
2576,10/19/2013,17,296.746,2087.127,1216.126,78.21307,1
2576,10/19/2013,18,2001.28,0,1598.719,991.66678,1
2576,10/19/2013,19,288.032,2072.383,1239.584,90.06231,1
2576,10/19/2013,20,230.168,3369.831,0,-738.23425,1
2576,10/19/2013,21,2321.333,1278.666,0,77.3201,1
2576,10/19/2013,22,2126.102,694.782,779.115,507.60476,1
2576,10/19/2013,23,142.155,3451.833,6.011,-768.65217,1
2576,10/19/2013,24,181.814,3360.394,57.791,-719.52816,1
2576,10/20/2013,1,597.798,2916.538,85.663,-539.1776,1
2576,10/20/2013,2,1132.261,503.949,1963.789,890.04487,1
2576,10/20/2013,3,148.169,3449.422,2.408,-768.64866,1
2576,10/20/2013,4,209.883,3338.25,51.866,-712.4325,1
2576,10/20/2013,5,630.715,1866.663,1102.621,134.68273,1
2576,10/20/2013,6,2595.332,1004.667,0,184.17971,1
2576,10/20/2013,7,1503.177,1888.198,208.624,-106.15514,1
2576,10/20/2013,8,1341.688,680.711,1577.6,720.69855,1
2576,10/20/2013,9,698.972,1234.108,1666.919,528.09666,1
2576,10/20/2013,10,1186.156,2.412,2411.431,1202.03122,1
2576,10/20/2013,11,965.893,0,2634.106,1260.8674,1
2576,10/20/2013,12,303.854,3035.499,260.646,-540.07681,1
2576,10/20/2013,13,645.485,2919.546,34.968,-553.53142,1
2576,10/20/2013,14,408.704,2001.183,1190.112,104.96759,1
2576,10/20/2013,15,1568.345,1305.772,725.882,255.47808,1
2576,10/20/2013,16,1883.875,1716.124,0,-93.28852,1
2576,10/20/2013,17,946.207,668.206,1985.586,831.65186,1
2576,10/20/2013,18,430.389,2982.678,186.932,-538.64226,1
2576,10/20/2013,19,575.441,1149.178,1875.38,615.41922,1
2576,10/20/2013,20,737.082,1850.358,1012.559,117.62556,1
2576,10/20/2013,21,3304.758,19.282,275.959,640.2292,1
2576,10/20/2013,22,2087.09,1201.89,311.019,188.12768,1
2576,10/20/2013,23,0,3599.999,0,-827.99977,1
2576,10/20/2013,24,436.475,2031.543,1131.981,78.01313,1
2576,10/21/2013,1,49.379,3533.692,16.928,-797.73876,1
2576,10/21/2013,2,322.723,1829.256,1448.02,239.0752,1
2576,10/21/2013,3,212.265,3282.819,104.915,-677.02167,1
2576,10/21/2013,4,242.161,3297.565,60.273,-694.37953,1
2576,10/21/2013,5,233.974,2067.251,1298.774,107.45319,1
2576,10/21/2013,6,1141.163,1215.189,1243.647,425.42435,1
2576,10/21/2013,7,479.529,1787.178,1333.292,225.65634,1
2576,10/21/2013,8,2837.991,15.664,746.344,763.94032,1
2576,10/21/2013,9,1838.237,673.645,1088.117,596.18871,1
2576,10/21/2013,10,990.384,1962.481,647.134,-21.11291,1
2576,10/21/2013,11,73.544,3526.455,0,-799.31761,1
2576,10/21/2013,12,444.986,3155.013,0,-654.45523,1
2576,10/21/2013,13,2151.89,376.144,1071.965,708.01458,1
2576,10/21/2013,14,928.288,57.831,2613.88,1233.05455,1
2576,10/21/2013,15,3414.465,72.282,113.252,577.25538,1
2576,10/21/2013,16,1322.443,1835.079,442.477,-24.63695,1
2576,10/21/2013,17,739.63,1758.212,1102.157,176.85798,1
2576,10/21/2013,18,412.086,0,3187.913,1404.85722,1
2576,10/21/2013,19,2020.506,49.388,1530.105,954.56582,1
2576,10/21/2013,20,1259.352,1146.395,1194.252,439.41131,1
2576,10/21/2013,21,630.541,2363.188,606.27,-188.01328,1
2576,10/21/2013,22,28.941,3571.058,0,-816.71278,1
2576,10/21/2013,23,660.401,2433.59,506.008,-241.53818,1
2576,10/21/2013,24,3368.546,19.272,212.181,623.65082,1
2576,10/22/2013,1,3599.999,0,0,575.99984,1
2576,10/22/2013,2,345.589,2982.992,271.418,-516.79836,1
2576,10/22/2013,3,39.783,3546.957,13.259,-803.86605,1
2576,10/22/2013,4,79.675,3520.324,0,-796.92652,1
2576,10/22/2013,5,505.482,1418.115,1676.402,458.79951,1
2576,10/22/2013,6,1305.817,1174.434,1119.748,409.10506,1
2576,10/22/2013,7,159.05,3275.003,165.946,-658.10537,1
2576,10/22/2013,8,1040.834,0,2559.165,1241.38274,1
2576,10/22/2013,9,2671.55,2.417,926.032,815.82553,1
2576,10/22/2013,10,917.987,1625.389,1056.623,216.82011,1
2576,10/22/2013,11,891.019,0,2708.98,1280.33464,1
2576,10/22/2013,12,1280.471,270.25,2049.278,1003.41462,1
2576,10/22/2013,13,977.924,751.568,1870.507,769.22014,1
2576,10/22/2013,14,132.828,3467.171,0,-776.19685,1
2576,10/22/2013,15,1443.373,2156.626,0,-265.0843,1
2576,10/22/2013,16,3254.58,0,345.419,665.80878,1
2576,10/22/2013,17,1734.305,480.23,1385.464,748.93078,1
2576,10/22/2013,18,1273.533,34.996,2291.47,1158.1336,1
2576,10/22/2013,19,450.106,956.948,2192.945,772.95582,1
2576,10/22/2013,20,2185.425,680.813,733.761,501.26063,1
2576,10/22/2013,21,1277.568,526.178,1796.253,837.8162,1
2576,10/22/2013,22,1122.339,1903.16,574.5,-16.86256,1
2576,10/22/2013,23,476.546,3123.453,0,-642.14683,1
2576,10/22/2013,24,825.099,2774.9,0,-506.21116,1
2576,10/23/2013,1,657.395,2075.527,867.077,-8.01567,1
2576,10/23/2013,2,830.092,1062.921,1706.986,605.27701,1
2576,10/23/2013,3,68.772,3531.227,0,-801.17869,1
2576,10/23/2013,4,464.65,3135.349,0,-646.78627,1
2576,10/23/2013,5,2929.659,670.34,0,314.56724,1
2576,10/23/2013,6,3599.999,0,0,575.99984,1
2576,10/23/2013,7,1253.272,424.861,1921.866,909.98921,1
2576,10/23/2013,8,378.733,2920.778,300.488,-484.9767,1
2576,10/23/2013,9,588.585,1042.333,1969.081,681.45103,1
2576,10/23/2013,10,1688.452,302.116,1609.431,876.62666,1
2576,10/23/2013,11,113.329,3486.67,0,-783.80146,1
2576,10/23/2013,12,31.354,3568.645,0,-815.77171,1
2576,10/23/2013,13,1536.215,853.746,1210.038,557.64878,1
2576,10/23/2013,14,290.787,0,3309.212,1436.39496,1
2576,10/23/2013,15,831.068,47.065,2721.866,1265.32965,1
2576,10/23/2013,16,1004.121,0,2595.878,1250.92812,1
2576,10/23/2013,17,600.478,2928.361,71.16,-547.55935,1
2576,10/23/2013,18,176.02,2954.855,469.124,-454.42137,1
2576,10/23/2013,19,1608.092,129.005,1862.902,1010.04241,1
2576,10/23/2013,20,3593.968,6.031,0,573.64775,1
2576,10/23/2013,21,2986.002,14.482,599.515,726.22576,1
2576,10/23/2013,22,405.05,3174.352,20.597,-656.64222,1
2576,10/23/2013,23,1030.05,2533.772,36.177,-402.76522,1
2576,10/23/2013,24,547.784,2094.155,958.06,8.37499,1
2576,10/24/2013,1,428.809,3033.87,137.32,-571.50626,1
2576,10/24/2013,2,42.086,3551.887,6.026,-807.66933,1
2576,10/24/2013,3,687.032,2912.967,0,-560.05729,1
2576,10/24/2013,4,319.383,3273.379,7.237,-698.73635,1
2576,10/24/2013,5,613.101,2982.079,4.819,-585.75803,1
2576,10/24/2013,6,931.353,217.56,2451.086,1128.4338,1
2576,10/24/2013,7,3408.529,36.123,155.347,602.30209,1
2576,10/24/2013,8,484.259,2232.742,882.998,-65.19006,1
2576,10/24/2013,9,740.831,1870.938,988.23,103.27382,1
2576,10/24/2013,10,564.638,0,3035.361,1365.1937,1
2576,10/24/2013,11,1090.335,154.205,2355.459,1128.27923,1
2576,10/24/2013,12,870.525,2729.474,0,-488.49502,1
2576,10/24/2013,13,44.588,3555.411,0,-810.61045,1
2576,10/24/2013,14,3112.064,487.935,0,385.70519,1
2576,10/24/2013,15,1148.165,1367.543,1084.291,324.57373,1
2576,10/24/2013,16,1001.016,69.901,2529.082,1206.29977,1
2576,10/24/2013,17,235.028,3315.739,49.232,-704.33805,1
2576,10/24/2013,18,173.653,2483.172,943.174,-147.212,1
2576,10/24/2013,19,849.015,0,2750.984,1291.25568,1
2576,10/24/2013,20,2621.057,835.489,143.453,287.45691,1
2576,10/24/2013,21,2739.257,0,860.742,799.79276,1
2576,10/24/2013,22,92.86,3504.532,2.607,-790.08982,1
2576,10/24/2013,23,1052.795,1583.341,963.863,209.10123,1
2576,10/24/2013,24,216.991,2772.53,610.478,-346.56258,1
2576,10/25/2013,1,30.462,3461.042,108.495,-745.59784,1
2576,10/25/2013,2,280.628,3319.371,0,-718.55485,1
2576,10/25/2013,3,45.756,3551.828,2.415,-808.58518,1
2576,10/25/2013,4,14.444,3585.555,0,-822.36661,1
2576,10/25/2013,5,1820.176,968.246,811.577,409.39392,1
2576,10/25/2013,6,1105.561,1916.89,577.548,-21.42478,1
2576,10/25/2013,7,1794.044,653.662,1152.293,620.66784,1
2576,10/25/2013,8,92.615,3504.975,2.409,-790.31407,1
2576,10/25/2013,9,460.898,2197.254,941.847,-36.049,1
2576,10/25/2013,10,751.498,910.456,1938.045,724.8137,1
2576,10/25/2013,11,525.091,6.024,3068.884,1371.56032,1
2576,10/25/2013,12,511.33,1159.033,1929.636,625.68233,1
2576,10/25/2013,13,127.759,3472.24,0,-778.17376,1
2576,10/25/2013,14,2091.436,1508.563,0,-12.33973,1
2576,10/25/2013,15,3530.088,3.605,66.306,591.83345,1
2576,10/25/2013,16,133.538,3244.704,221.757,-631.7779,1
2576,10/25/2013,17,516.531,1079.659,2003.809,675.92317,1
2576,10/25/2013,18,782.249,2763.532,54.218,-487.68096,1
2576,10/25/2013,19,144.558,1918.14,1537.301,227.6235,1
2576,10/25/2013,20,1045.986,918.29,1635.723,643.15472,1
2576,10/25/2013,21,54.238,2470.96,1074.801,-108.2263,1
2576,10/25/2013,22,851.446,822.912,1925.641,755.73082,1
2576,10/25/2013,23,61.443,3538.556,0,-804.037,1
2576,10/25/2013,24,90.399,3509.6,0,-792.74416,1
2576,10/26/2013,1,79.562,3520.437,0,-796.97059,1
2576,10/26/2013,2,2695.284,252.342,652.373,647.20344,1
2576,10/26/2013,3,42.187,2843.713,714.099,-347.38249,1
2576,10/26/2013,4,313.363,3231.184,55.452,-669.7444,1
2576,10/26/2013,5,196.492,3403.507,0,-751.36789,1
2576,10/26/2013,6,65.093,3534.906,0,-802.6135,1
2576,10/26/2013,7,635.492,2384.474,580.033,-203.13644,1
2576,10/26/2013,8,66.304,0,3533.695,1494.76054,1
2576,10/26/2013,9,662.212,32.552,2905.235,1318.66566,1
2576,10/26/2013,10,704.847,940.098,1955.054,717.67566,1
2576,10/26/2013,11,415.183,3149.861,34.955,-643.35765,1
2576,10/26/2013,12,3366.015,14.462,219.522,627.43538,1
2576,10/26/2013,13,1219.916,1943.735,436.348,-68.60633,1
2576,10/26/2013,14,136.027,3439.875,24.097,-759.28619,1
2576,10/26/2013,15,1784.928,1722.508,92.563,-71.7119,1
2576,10/26/2013,16,423.093,0,3176.906,1401.9954,1
2576,10/26/2013,17,0,0,3599.999,1511.99958,1
2576,10/26/2013,18,3300.935,188.072,110.992,531.50968,1
2576,10/26/2013,19,1549.668,68.579,1981.752,1064.50955,1
2576,10/26/2013,20,34.976,3565.023,0,-814.35913,1
2576,10/26/2013,21,1385.685,1574.003,640.311,128.61953,1
2576,10/26/2013,22,1212.045,60.285,2327.669,1157.68263,1
2576,10/26/2013,23,103.664,3159.952,336.383,-568.92186,1
2576,10/26/2013,24,15.663,3584.336,0,-821.8912,1
2576,10/27/2013,1,801.758,1303.356,1494.885,456.3611,1
2576,10/27/2013,2,302.507,3092.518,204.974,-576.78894,1
2576,10/27/2013,3,290.351,3242.174,67.474,-670.90478,1
2576,10/27/2013,4,235.009,3364.99,0,-736.34626,1
2576,10/27/2013,5,173.578,3206.103,220.318,-617.09765,1
2576,10/27/2013,6,189.261,0,3410.738,1462.79172,1
2576,10/27/2013,7,2645.456,0,954.543,824.18102,1
2576,10/27/2013,8,1497.041,2049.931,53.027,-209.68623,1
2576,10/27/2013,9,576.49,3012.663,10.846,-596.11877,1
2576,10/27/2013,10,775.395,2292.258,532.346,-179.57082,1
2576,10/27/2013,11,423.103,774.475,2402.421,898.58405,1
2576,10/27/2013,12,145.709,3448.264,6.026,-767.25636,1
2576,10/27/2013,13,181.873,3375.973,42.153,-729.66985,1
2576,10/27/2013,14,1321.862,1673.196,604.941,80.73806,1
2576,10/27/2013,15,251.902,45.817,3302.28,1416.72401,1
2576,10/27/2013,16,3077.346,0,522.653,711.88962,1
2576,10/27/2013,17,390.795,1918.522,1290.682,163.35358,1
2576,10/27/2013,18,337.404,3077.214,185.381,-575.91456,1
2576,10/27/2013,19,150.924,0,3449.075,1472.75934,1
2576,10/27/2013,20,1232.162,1793.197,574.64,26.05941,1
2576,10/27/2013,21,66.236,3530.149,3.614,-799.81863,1
2576,10/27/2013,22,33.718,3566.281,0,-814.84975,1
2576,10/27/2013,23,51.772,3548.227,0,-807.80869,1
2576,10/27/2013,24,44.556,243.832,3311.611,1341.92422,1
2576,10/28/2013,1,162.635,3336.327,101.037,-698.89807,1
2576,10/28/2013,2,463.687,3133.906,2.406,-645.59794,1
2576,10/28/2013,3,1196.719,882.302,1520.978,627.35634,1
2576,10/28/2013,4,2876.723,554.658,168.618,403.5239,1
2576,10/28/2013,5,1460.21,1590.194,549.595,98.71888,1
2576,10/28/2013,6,612.047,2707.989,279.963,-407.32549,1
2576,10/28/2013,7,498.862,1641.02,1460.117,315.63246,1
2576,10/28/2013,8,178.373,3408.362,13.264,-749.8127,1
2576,10/28/2013,9,792.157,1441.504,1366.338,369.06116,1
2576,10/28/2013,10,794.205,18.079,2787.715,1293.75493,1
2576,10/28/2013,11,853.039,1403.567,1343.393,377.89089,1
2576,10/28/2013,12,319.203,1786.698,1494.098,267.6531,1
2576,10/28/2013,13,331.448,0,3268.551,1425.8231,1
2576,10/28/2013,14,663.781,903.24,2032.978,752.31052,1
2576,10/28/2013,15,974.553,2625.446,0,-447.9241,1
2576,10/28/2013,16,3599.999,0,0,575.99984,1
2576,10/28/2013,17,1540.202,0,2059.797,1111.54706,1
2576,10/28/2013,18,148.15,3049.614,402.235,-508.76852,1
2576,10/28/2013,19,1662.08,1231.738,706.181,279.22908,1
2576,10/28/2013,20,320.435,812.83,2466.734,900.34698,1
2576,10/28/2013,21,162.612,3427.747,9.64,-758.31509,1
2576,10/28/2013,22,1020.231,2312.722,267.046,-256.52978,1
2576,10/28/2013,23,290.232,1684.411,1625.356,341.67211,1
2576,10/28/2013,24,256.623,3326.503,16.873,-716.94935,1
2576,10/29/2013,1,585.324,698.696,2315.979,905.66294,1
2576,10/29/2013,2,39.746,3555.434,4.819,-809.36648,1
2576,10/29/2013,3,255.807,3344.192,0,-728.23504,1
2576,10/29/2013,4,901.219,2631.237,67.543,-432.62141,1
2576,10/29/2013,5,1045.429,888.582,1665.988,662.60974,1
2576,10/29/2013,6,3423.067,0,176.932,622.00216,1
2576,10/29/2013,7,3599.999,0,0,575.99984,1
2576,10/29/2013,8,972.41,1874.424,753.165,40.79738,1
2576,10/29/2013,9,174.286,3425.713,0,-760.02823,1
2576,10/29/2013,10,716.036,788.53,2095.433,813.28572,1
2576,10/29/2013,11,308.428,3266.266,25.305,-691.2646,1
2576,10/29/2013,12,405.237,3175.487,19.275,-657.42859,1
2576,10/29/2013,13,262.352,3337.647,0,-725.68249,1
2576,10/29/2013,14,535.309,40.378,3024.312,1346.57354,1
2576,10/29/2013,15,1567.864,7.234,2024.901,1099.65284,1
2576,10/29/2013,16,3176.488,0,423.511,686.1127,1
2576,10/29/2013,17,368.713,1111.017,2120.269,693.97315,1
2576,10/29/2013,18,287.459,3200.489,112.051,-643.05761,1
2576,10/29/2013,19,947.225,6.022,2646.752,1261.80678,1
2576,10/29/2013,20,1490.236,353.671,1756.092,894.65207,1
2576,10/29/2013,21,1292.348,526.939,1780.712,833.47875,1
2576,10/29/2013,22,558.44,2908.959,132.6,-524.01817,1
2576,10/29/2013,23,109.522,3490.477,0,-785.28619,1
2576,10/29/2013,24,377.877,3211.291,10.831,-673.58759,1
2576,10/30/2013,1,275.552,3323.245,1.202,-719.75319,1
2576,10/30/2013,2,50.587,3549.412,0,-808.27084,1
2576,10/30/2013,3,340.908,2088.466,1170.625,65.8606,1
