cow,date,hour,Walk,Rest,Eat,ACTIVITY_LEVEL,Target
9195,3/9/2015,10,396.757,0,3188.543,1402.66918,1
9195,3/9/2015,11,247.692,0,3352.307,1447.59966,1
9195,3/9/2015,12,2108.249,58.686,1427.553,923.39432,1
9195,3/9/2015,13,554.283,2299.959,745.757,-127.08735,1
9195,3/9/2015,14,1076.802,0,2523.197,1232.03106,1
9195,3/9/2015,15,3143.515,1.222,403.18,672.01694,1
9195,3/9/2015,16,268.95,0,3331.049,1442.07258,1
9195,3/9/2015,17,318.539,2971.428,310.032,-502.24876,1
9195,3/9/2015,18,12.254,3587.745,0,-823.22071,1
9195,3/9/2015,19,160.891,3439.108,0,-765.25228,1
9195,3/9/2015,20,725.949,537.216,2303.195,959.93406,1
9195,3/9/2015,21,517.256,1925.853,1156.89,125.70857,1
9195,3/9/2015,22,386.696,3213.303,0,-677.18833,1
9195,3/9/2015,23,101.964,3498.035,0,-788.23381,1
9195,3/9/2015,24,374.817,3225.182,0,-681.82114,1
9195,3/10/2015,1,15.863,3584.136,0,-821.8132,0
9195,3/10/2015,2,72.013,3527.986,0,-799.9147,0
9195,3/10/2015,3,56.121,3543.878,0,-806.11258,0
9195,3/10/2015,4,151.892,3448.107,0,-768.76189,0
9195,3/10/2015,5,446.539,3153.46,0,-653.84956,0
9195,3/10/2015,6,1494.696,603.974,1501.329,730.79552,0
9195,3/10/2015,7,1207.823,353.589,2023.324,961.72229,0
9195,3/10/2015,8,58.041,3541.958,0,-805.36378,0
9195,3/10/2015,9,225.48,0,3374.519,1453.37478,0
9195,3/10/2015,10,117.452,0,2883.168,1229.72288,0
9195,3/10/2015,11,335.429,0,3253.553,1420.1609,0
9195,3/10/2015,12,265.614,0,3334.385,1442.93994,0
9195,3/10/2015,13,1327.592,23.9,2241.154,1148.2024,0
9195,3/10/2015,14,1818.09,1651.781,130.128,-34.36147,0
9195,3/10/2015,15,2189.493,622.869,787.637,537.86655,0
9195,3/10/2015,16,550.849,0,3027.658,1359.7522,0
9195,3/10/2015,17,791.861,799.114,2004.114,784.62942,0
9195,3/10/2015,18,146.34,3453.659,0,-770.92717,0
9195,3/10/2015,19,93.567,3506.432,0,-791.50864,0
9195,3/10/2015,20,172.468,3425.085,2.446,-759.14735,0
9195,3/10/2015,21,389.469,3201.963,8.567,-670.53831,0
9195,3/10/2015,22,124.101,3475.898,0,-779.60038,0
9195,3/10/2015,23,152.138,3447.861,0,-768.66595,0
9195,3/10/2015,24,209.576,3383.09,7.333,-741.49868,0
9195,3/11/2015,1,0,3599.999,0,-827.99977,1
9195,3/11/2015,2,319.263,3266.074,14.662,-693.9569,1
9195,3/11/2015,3,792.138,2495.106,312.755,-315.7752,1
9195,3/11/2015,4,181.424,3418.575,0,-757.24441,1
9195,3/11/2015,5,158.738,3441.261,0,-766.09195,1
9195,3/11/2015,6,2055.344,382.383,1162.272,729.06119,1
9195,3/11/2015,7,628.537,753.584,2193.417,848.47674,1
9195,3/11/2015,8,188.277,3411.722,0,-754.57174,1
9195,3/11/2015,9,828.065,1938.388,833.546,36.75048,1
9195,3/11/2015,10,149.422,0,2319.917,998.27266,1
9195,3/11/2015,11,845.46,30.63,2719.614,1270.46658,1
9195,3/11/2015,12,917.609,1189.289,1493.101,500.38339,1
9195,3/11/2015,13,688.6,1516.245,1395.154,347.40433,1
9195,3/11/2015,14,1912.139,393.602,1294.258,759.00214,1
9195,3/11/2015,15,2200.363,1336.736,62.9,71.0268,1
9195,3/11/2015,16,310.916,0,3289.083,1431.16142,1
9195,3/11/2015,17,886.431,3.682,2632.002,1246.42294,1
9195,3/11/2015,18,301.671,2084.29,1214.038,78.77662,1
9195,3/11/2015,19,85.086,3514.913,0,-794.81623,1
9195,3/11/2015,20,94.84,3505.159,0,-791.01217,1
9195,3/11/2015,21,53.829,3538.826,7.344,-802.23286,1
9195,3/11/2015,22,224.414,3375.585,0,-740.47831,1
9195,3/11/2015,23,491.595,3108.404,0,-636.27772,1
9195,3/11/2015,24,108.205,3490.571,1.223,-785.00487,1
9195,3/12/2015,1,175.311,3424.688,0,-759.62848,0
9195,3/12/2015,2,664.242,2935.757,0,-568.94539,0
9195,3/12/2015,3,264.446,3335.553,0,-724.86583,0
9195,3/12/2015,4,7.936,3592.063,0,-824.90473,0
9195,3/12/2015,5,194.077,3405.922,0,-752.30974,0
9195,3/12/2015,6,1230.315,582.589,1787.095,813.43483,0
9195,3/12/2015,7,925.497,86.382,2480.067,1169.8398,0
9195,3/12/2015,8,89.124,3510.875,0,-793.24141,0
9195,3/12/2015,9,1203.535,1918.478,477.986,-47.93022,0
9195,3/12/2015,10,342.25,0,3257.749,1423.01458,0
9195,3/12/2015,11,249.628,3.674,3294.624,1422.83754,0
9195,3/12/2015,12,385.913,0,3214.086,1411.6622,0
9195,3/12/2015,13,1903.915,221.395,1444.644,860.45603,0
9195,3/12/2015,14,1068.535,796.575,1734.889,716.40673,0
9195,3/12/2015,15,1786.983,1794.61,18.406,-119.1125,0
9195,3/12/2015,16,3228.609,279.657,91.733,490.78419,0
9195,3/12/2015,17,325.956,0,3267.906,1424.67348,0
9195,3/12/2015,18,339.863,3005.772,254.364,-530.1166,0
9195,3/12/2015,19,103.925,3496.074,0,-787.46902,0
9195,3/12/2015,20,876.894,2618.053,103.829,-418.24097,0
9195,3/12/2015,21,302.764,3297.235,0,-709.92181,0
9195,3/12/2015,22,115.956,3484.043,0,-782.77693,0
9195,3/12/2015,23,249.66,3350.339,0,-730.63237,0
9195,3/12/2015,24,159.892,3440.107,0,-765.64189,0
9195,3/13/2015,1,231.823,3368.176,0,-737.5888,0
9195,3/13/2015,2,120.798,3479.201,0,-780.88855,0
9195,3/13/2015,3,161.119,3438.88,0,-765.16336,0
9195,3/13/2015,4,458.431,3141.568,0,-649.21168,0
9195,3/13/2015,5,133.7,3466.299,0,-775.85677,0
9195,3/13/2015,6,1073.264,420.057,2106.678,959.91389,0
9195,3/13/2015,7,2429.047,0,1170.952,880.44736,0
9195,3/13/2015,8,695.824,0,2895.621,1327.49266,0
9195,3/13/2015,9,1117.973,1558.069,923.957,208.58175,0
9195,3/13/2015,10,227.615,696.969,2675.415,999.78983,0
9195,3/13/2015,11,347.964,0,3248.366,1419.98796,0
9195,3/13/2015,12,257.583,0,3342.416,1445.028,0
9195,3/13/2015,13,1686.694,4.274,1775.946,1014.78534,0
9195,3/13/2015,14,100.753,2710.377,788.869,-275.94125,0
9195,3/13/2015,15,1977.079,1132.581,490.339,261.78139,0
9195,3/13/2015,16,447.191,657.475,2495.333,968.37117,0
9195,3/13/2015,17,110.403,3489.596,0,-784.9426,0
9195,3/13/2015,18,88.496,3511.503,0,-793.48633,0
9195,3/13/2015,19,4.881,3595.118,0,-826.09618,0
9195,3/13/2015,20,82.414,3517.585,0,-795.85831,0
9195,3/13/2015,21,23.193,3576.806,0,-818.9545,0
9195,3/13/2015,22,338.71,934.412,0,-160.72116,0
9195,3/13/2015,23,6.1,3593.899,0,-825.62077,0
9195,3/13/2015,24,0,3599.999,0,-827.99977,0
9195,3/14/2015,1,37.815,3562.184,0,-813.25192,1
9195,3/14/2015,2,2002.353,1550.668,46.978,-16.5464,1
9195,3/14/2015,3,137.805,3462.194,0,-774.25582,1
9195,3/14/2015,4,28.663,3571.336,0,-816.8212,1
9195,3/14/2015,5,19.524,3580.475,0,-820.38541,1
9195,3/14/2015,6,1702.328,939.466,958.205,458.7414,1
9195,3/14/2015,7,112.852,0,3487.147,1482.65806,1
9195,3/14/2015,8,557.665,18.304,3017.31,1352.28668,1
9195,3/14/2015,9,557.447,0,3038.281,1365.26954,1
9195,3/14/2015,10,585.352,382.59,2632.057,1111.12456,1
9195,3/14/2015,11,1342.666,2257.333,0,-304.36003,1
9195,3/14/2015,12,982.838,2617.161,0,-444.69295,1
9195,3/14/2015,13,258.544,1683.074,1658.381,350.78004,1
9195,3/14/2015,14,583.934,507.085,2508.98,1030.57149,1
9195,3/14/2015,15,1365.06,1437.959,796.98,222.41063,1
9195,3/14/2015,16,358.805,0,3241.194,1418.71028,1
9195,3/14/2015,17,199.111,0,3400.888,1460.23072,1
9195,3/14/2015,18,192.368,3300.424,71.173,-698.42598,1
9195,3/14/2015,19,523.32,3076.679,0,-623.90497,1
9195,3/14/2015,20,10.984,3589.015,0,-823.71601,1
9195,3/14/2015,21,401.335,3195.002,3.662,-669.09882,1
9195,3/14/2015,22,142.108,3457.891,0,-772.57765,1
9195,3/14/2015,23,22.584,3577.415,0,-819.19201,1
9195,3/14/2015,24,73.21,3526.789,0,-799.44787,1
9195,3/15/2015,1,25.003,3574.996,0,-818.2486,1
9195,3/15/2015,2,342.735,3257.264,0,-694.33312,1
9195,3/15/2015,3,6.095,3593.904,0,-825.62272,1
9195,3/15/2015,4,322.125,3277.874,0,-702.37102,1
9195,3/15/2015,5,193.355,3406.644,0,-752.59132,1
9195,3/15/2015,6,2470.786,472.301,656.912,562.59957,1
9195,3/15/2015,7,133.62,0,3466.379,1477.25838,1
9195,3/15/2015,8,42.115,0,3557.884,1501.04968,1
9195,3/15/2015,9,628.289,429.144,2527.908,1063.54448,1
9195,3/15/2015,10,31.738,3568.261,0,-815.62195,1
9195,3/15/2015,11,48.837,3551.162,0,-808.95334,1
9195,3/15/2015,12,111.769,3488.23,0,-784.40986,1
9195,3/15/2015,13,267.721,2067.556,1264.722,98.48072,1
9195,3/15/2015,14,979.784,127.088,2487.629,1172.33938,1
9195,3/15/2015,15,1843.065,27.493,1729.441,1014.93223,1
9195,3/15/2015,16,95.916,0,3504.083,1487.06142,1
9195,3/15/2015,17,710.438,860.486,2002.184,756.67558,1
9195,3/15/2015,18,41.518,3558.481,0,-811.80775,1
9195,3/15/2015,19,5.487,3594.512,0,-825.85984,1
9195,3/15/2015,20,30.52,3569.479,0,-816.09697,1
9195,3/15/2015,21,21.963,3578.036,0,-819.4342,1
9195,3/15/2015,22,171.506,3428.493,0,-761.11243,1
9195,3/15/2015,23,109.853,3487.705,2.441,-783.57045,1
9195,3/15/2015,24,111.675,3488.324,0,-784.44652,1
9195,3/16/2015,1,2.44,3597.559,0,-827.04817,1
9195,3/16/2015,2,10.384,3589.615,0,-823.95001,1
9195,3/16/2015,3,2.439,3597.56,0,-827.04856,1
9195,3/16/2015,4,80.528,3519.471,0,-796.59385,1
9195,3/16/2015,5,46.357,3553.642,0,-809.92054,1
9195,3/16/2015,6,1770.152,677.731,1152.116,611.23491,1
9195,3/16/2015,7,1075.201,4.273,2464.37,1206.08477,1
9195,3/16/2015,8,3481.039,57.338,30.507,556.59144,1
9195,3/16/2015,9,2037.482,0,1546.665,975.59642,1
9195,3/16/2015,10,89.74,0,3510.259,1488.66718,1
9195,3/16/2015,11,137.998,0,3462.001,1476.1201,1
9195,3/16/2015,12,414.271,0,3168.613,1397.10082,1
9195,3/16/2015,13,1366.618,0,2233.381,1156.6789,1
9195,3/16/2015,14,779.87,1110.413,1709.716,587.46493,1
9195,3/16/2015,15,819.759,2780.24,0,-508.29376,1
9195,3/16/2015,16,772.056,0,2796.149,1297.91154,1
9195,3/16/2015,17,579.726,839.933,2133.208,795.51893,1
9195,3/16/2015,18,63.613,3536.386,0,-803.1907,1
9195,3/16/2015,19,4.888,3595.111,0,-826.09345,1
9195,3/16/2015,20,116.58,3483.419,0,-782.53357,1
9195,3/16/2015,21,2.44,3597.559,0,-827.04817,1
9195,3/16/2015,22,50.025,3549.974,0,-808.49002,1
9195,3/16/2015,23,41.481,3558.518,0,-811.82218,1
9195,3/16/2015,24,0,3599.999,0,-827.99977,1
9195,3/17/2015,1,78.103,3521.896,0,-797.5396,0
9195,3/17/2015,2,111.4,3488.599,0,-784.55377,0
9195,3/17/2015,3,51.471,3548.528,0,-807.92608,0
9195,3/17/2015,4,0,3599.999,0,-827.99977,0
9195,3/17/2015,5,188.018,3411.981,0,-754.67275,0
9195,3/17/2015,6,1637.555,413.128,1549.316,817.70208,0
9195,3/17/2015,7,135.092,0,3464.907,1476.87566,0
9195,3/17/2015,8,3354.618,19.526,213.037,621.72344,0
9195,3/17/2015,9,2716.51,0,821.203,779.54686,0
9195,3/17/2015,10,458.968,1.22,3139.811,1391.8749,0
9195,3/17/2015,11,158.933,0,3441.066,1470.677,0
9195,3/17/2015,12,141.375,0,3458.624,1475.24208,0
9195,3/17/2015,13,353.877,0,3222.25,1409.96532,0
9195,3/17/2015,14,1601.237,695.686,1303.076,643.48206,0
9195,3/17/2015,15,1387.898,2083.737,128.364,-203.28295,0
9195,3/17/2015,16,489.793,0,3064.283,1365.36574,0
9195,3/17/2015,17,625.181,1931.713,1033.92,89.98137,0
9195,3/17/2015,18,335.927,3264.072,0,-696.98824,0
9195,3/17/2015,19,142.484,3457.515,0,-772.43101,0
9195,3/17/2015,20,11.003,3588.996,0,-823.7086,0
9195,3/17/2015,21,180.909,3419.09,0,-757.44526,0
9195,3/17/2015,22,356.822,3243.177,0,-688.83919,0
9195,3/17/2015,23,12.222,3587.777,0,-823.23319,0
9195,3/17/2015,24,75.127,3524.872,0,-798.70024,0
9195,3/18/2015,1,255.874,3344.125,0,-728.20891,1
9195,3/18/2015,2,72.686,3527.313,0,-799.65223,1
9195,3/18/2015,3,103.239,3496.76,0,-787.73656,1
9195,3/18/2015,4,12.828,3587.171,0,-822.99685,1
9195,3/18/2015,5,102.642,3497.357,0,-787.96939,1
9195,3/18/2015,6,1668.054,294.215,1637.73,887.06579,1
9195,3/18/2015,7,783.631,6.115,2769.301,1287.08093,1
9195,3/18/2015,8,1720.243,664.56,1215.196,632.7724,1
9195,3/18/2015,9,1108.72,2232.398,258.881,-227.32632,1
9195,3/18/2015,10,160.777,0,3439.222,1470.19756,1
9195,3/18/2015,11,168.332,0,3407.786,1458.20324,1
9195,3/18/2015,12,482.654,6.733,3065.913,1363.35951,1
9195,3/18/2015,13,26.343,0,724.035,308.30958,1
9195,3/18/2015,14,1664.388,575.726,1335.384,694.74638,1
9195,3/18/2015,15,2530.027,852.337,217.635,300.17351,1
9195,3/18/2015,16,555.932,1.228,3042.839,1366.65906,1
9195,3/18/2015,17,175.743,3400.312,23.944,-743.8964,1
9195,3/18/2015,18,682.97,989.12,1898.498,679.14676,1
9195,3/18/2015,19,502.822,3097.177,0,-631.89919,1
9195,3/18/2015,20,29.964,3570.035,0,-816.31381,1
9195,3/18/2015,21,477.397,3122.602,0,-641.81494,1
9195,3/18/2015,22,73.969,3526.03,0,-799.15186,1
9195,3/18/2015,23,173.651,3426.348,0,-760.27588,1
9195,3/18/2015,24,83.736,3516.263,0,-795.34273,1
9195,3/19/2015,1,116.724,3483.275,0,-782.47741,0
9195,3/19/2015,2,447.916,3152.083,0,-653.31253,0
9195,3/19/2015,3,14.054,3585.945,0,-822.51871,0
9195,3/19/2015,4,32.371,3567.628,0,-815.37508,0
9195,3/19/2015,5,215.678,3384.321,0,-743.88535,0
9195,3/19/2015,6,1478.61,683.056,1438.333,683.57458,0
9195,3/19/2015,7,928.527,523.543,2147.929,930.27961,0
9195,3/19/2015,8,17.727,3582.272,0,-821.08624,0
9195,3/19/2015,9,296.02,3303.979,0,-712.55197,0
9195,3/19/2015,10,1576.141,186.129,1837.729,981.21907,0
9195,3/19/2015,11,113.891,0,3486.108,1482.38792,0
9195,3/19/2015,12,312.519,0,3287.48,1430.74464,0
9195,3/19/2015,13,1303.924,0,2296.075,1172.97934,0
9195,3/19/2015,14,781.34,0,2814.981,1307.30642,0
9195,3/19/2015,15,2836.038,4.899,756.613,770.41677,0
9195,3/19/2015,16,911.724,0,2688.275,1274.95134,0
9195,3/19/2015,17,505.359,1174.378,1920.262,617.26054,0
9195,3/19/2015,18,102.172,3497.827,0,-788.15269,0
9195,3/19/2015,19,408.36,2675.068,516.571,-332.96822,0
9195,3/19/2015,20,17.117,3582.882,0,-821.32414,0
9195,3/19/2015,21,81.304,3518.695,0,-796.29121,0
9195,3/19/2015,22,163.272,3436.727,0,-764.32369,0
9195,3/19/2015,23,4.893,3595.106,0,-826.0915,0
9195,3/19/2015,24,176.078,3423.921,0,-759.32935,0
9195,3/20/2015,1,45.242,3554.757,0,-810.35539,1
9195,3/20/2015,2,129.622,3470.377,0,-777.44719,1
9195,3/20/2015,3,75.207,3524.792,0,-798.66904,1
9195,3/20/2015,4,55.015,3544.984,0,-806.54392,1
9195,3/20/2015,5,51.352,3548.647,0,-807.97249,1
9195,3/20/2015,6,2302.66,37.41,1259.929,888.99148,1
9195,3/20/2015,7,608.614,5.742,2977.086,1346.4337,1
9195,3/20/2015,8,300.877,3299.122,0,-710.65774,1
9195,3/20/2015,9,354.363,1749.574,1496.062,282.6421,1
9195,3/20/2015,10,1012.169,1.224,2540.155,1228.53062,1
9195,3/20/2015,11,2685.85,129.656,784.493,729.40218,1
9195,3/20/2015,12,957.745,2538.825,103.429,-387.25037,1
9195,3/20/2015,13,610.623,1219.54,1769.836,560.5366,1
9195,3/20/2015,14,105.267,0,3494.732,1484.63016,1
9195,3/20/2015,15,2204.335,0,1395.664,938.87248,1
9195,3/20/2015,16,384.061,0,3215.938,1412.14372,1
9195,3/20/2015,17,866.879,2614.908,90.639,-424.65982,1
9195,3/20/2015,18,61.186,3538.813,0,-804.13723,1
9195,3/20/2015,19,74.646,3525.353,0,-798.88783,1
9195,3/20/2015,20,84.99,3515.009,0,-794.85367,1
9195,3/20/2015,21,459.066,2671.919,466.569,-345.13183,1
9195,3/20/2015,22,303.101,2812.421,484.477,-394.88033,1
9195,3/20/2015,23,41.559,3558.44,0,-811.79176,1
9195,3/20/2015,24,43.985,3556.014,0,-810.84562,1
9195,3/21/2015,1,39.117,3560.882,0,-812.74414,1
9195,3/21/2015,2,32.995,3567.004,0,-815.13172,1
9195,3/21/2015,3,43.343,3556.656,0,-811.096,1
9195,3/21/2015,4,197.803,3402.196,0,-750.8566,1
9195,3/21/2015,5,44.57,3555.429,0,-810.61747,1
9195,3/21/2015,6,1654.542,296.037,1649.42,889.39461,1
9195,3/21/2015,7,397.954,0,3202.045,1408.53154,1
9195,3/21/2015,8,1964.833,0,1620.508,994.98664,1
9195,3/21/2015,9,131.299,0,3468.7,1477.86184,1
9195,3/21/2015,10,289.083,0,3310.916,1436.838,1
9195,3/21/2015,11,395.112,0,3197.547,1406.18766,1
9195,3/21/2015,12,327.888,0,3272.111,1426.7487,1
9195,3/21/2015,13,449.634,2526.767,610.139,-252.95659,1
9195,3/21/2015,14,99.675,3500.324,0,-789.12652,1
9195,3/21/2015,15,1823.928,32.374,1743.697,1016.7352,1
9195,3/21/2015,16,284.468,22.025,3293.506,1423.72165,1
9195,3/21/2015,17,460.438,2500.232,639.329,-232.8651,1
9195,3/21/2015,18,169.304,3430.695,0,-761.97121,1
9195,3/21/2015,19,43.362,3556.637,0,-811.08859,1
9195,3/21/2015,20,262.032,3337.967,0,-725.80729,1
9195,3/21/2015,21,55.558,3544.441,0,-806.33215,1
9195,3/21/2015,22,309.411,3290.588,0,-707.32948,1
9195,3/21/2015,23,424.807,3175.192,0,-662.32504,1
9195,3/21/2015,24,840.805,2759.194,0,-500.08582,1
9195,3/22/2015,1,28.056,3571.943,0,-817.05793,1
9195,3/22/2015,2,325.069,3274.93,0,-701.22286,1
9195,3/22/2015,3,235.377,3364.622,0,-736.20274,1
9195,3/22/2015,4,481.662,3118.337,0,-640.15159,1
9195,3/22/2015,5,189.657,3410.342,0,-754.03354,1
9195,3/22/2015,6,1193.673,63.606,2342.72,1160.3007,1
9195,3/22/2015,7,188.38,0,3411.619,1463.02078,1
9195,3/22/2015,8,497.605,19.514,3022.504,1344.58026,1
9195,3/22/2015,9,343.972,0,3227.963,1410.77998,1
9195,3/22/2015,10,555.739,0,3010.099,1353.15982,1
9195,3/22/2015,11,2355.807,14.637,1213.69,883.31241,1
9195,3/22/2015,12,2673.363,37.212,889.424,792.7374,1
9195,3/22/2015,13,2232.208,4.877,1362.914,928.45545,1
9195,3/22/2015,14,1275.294,3.658,2228.254,1139.07238,1
9195,3/22/2015,15,1459.025,0,2140.974,1132.65308,1
9195,3/22/2015,16,337.619,0,3262.38,1424.21864,1
9195,3/22/2015,17,321.716,0,3226.999,1406.81414,1
9195,3/22/2015,18,278.912,3006.31,314.777,-514.61904,1
9195,3/22/2015,19,67.099,3532.9,0,-801.83116,1
9195,3/22/2015,20,29.884,3570.115,0,-816.34501,1
9195,3/22/2015,21,59.164,3540.835,0,-804.92581,1
9195,3/22/2015,22,78.058,3521.941,0,-797.55715,1
9195,3/22/2015,23,115.254,3484.745,0,-783.05071,1
9195,3/22/2015,24,26.838,3571.329,1.832,-816.34215,1
9195,3/23/2015,1,116.483,3483.516,0,-782.5714,1
9195,3/23/2015,2,80.52,3519.479,0,-796.59697,1
9195,3/23/2015,3,268.408,3331.591,0,-723.32065,1
9195,3/23/2015,4,26.243,3573.756,0,-817.765,1
9195,3/23/2015,5,89.073,3510.926,0,-793.2613,1
9195,3/23/2015,6,2027.905,787.049,785.045,473.16243,1
9195,3/23/2015,7,240.994,0,3359.005,1449.34114,1
9195,3/23/2015,8,3534.701,10.985,54.313,585.83707,1
9195,3/23/2015,9,2963.229,4.888,607.467,728.12854,1
9195,3/23/2015,10,80.109,0,3519.89,1491.17124,1
9195,3/23/2015,11,521.849,0,2959.461,1326.46946,1
9195,3/23/2015,12,995.893,10.481,2558.146,1231.35357,1
9195,3/23/2015,13,9.785,3590.214,0,-824.18362,1
9195,3/23/2015,14,357.384,39.176,3203.439,1393.61534,1
9195,3/23/2015,15,2626.411,0,973.588,829.13272,1
9195,3/23/2015,16,503.011,228.974,2868.014,1232.38362,1
9195,3/23/2015,17,12.243,3587.756,0,-823.225,1
9195,3/23/2015,18,0,3599.999,0,-827.99977,1
9195,3/23/2015,19,40.338,3559.661,0,-812.26795,1
9195,3/23/2015,20,50.713,3549.286,0,-808.2217,1
9195,3/23/2015,21,229.79,3370.209,0,-738.38167,1
9195,3/23/2015,22,170.45,3429.549,0,-761.52427,1
9195,3/23/2015,23,38.48,3561.519,0,-812.99257,1
9195,3/23/2015,24,0,3599.999,0,-827.99977,1
9195,3/24/2015,1,0,3599.999,0,-827.99977,0
9195,3/24/2015,2,0,3599.999,0,-827.99977,0
9195,3/24/2015,3,25.032,3574.967,0,-818.23729,0
9195,3/24/2015,4,56.148,3543.851,0,-806.10205,0
9195,3/24/2015,5,80.589,3519.41,0,-796.57006,0
9195,3/24/2015,6,1577.571,345.889,1676.539,877.00327,0
9195,3/24/2015,7,411.745,51.32,3041.23,1331.3922,0
9195,3/24/2015,8,1021.804,2530.344,3.661,-416.95286,0
9195,3/24/2015,9,110.008,2742.062,747.929,-298.9428,0
9195,3/24/2015,10,218.853,0,3381.146,1455.0978,0
9195,3/24/2015,11,807.899,0,2705.247,1265.46758,0
9195,3/24/2015,12,645.304,2295.303,620.849,-163.91447,0
9195,3/24/2015,13,792.248,2440.806,208.499,-347.05612,0
9195,3/24/2015,14,1624.297,15.293,1917.597,1061.76087,0
9195,3/24/2015,15,1730.62,545.198,1324.181,707.65968,0
9195,3/24/2015,16,517.936,0,3082.063,1377.33622,0
9195,3/24/2015,17,676.66,4.885,2909.901,1329.30047,0
9195,3/24/2015,18,585.343,2439.212,575.444,-225.6774,0
9195,3/24/2015,19,59.264,3540.735,0,-804.88681,0
9195,3/24/2015,20,47.059,3552.94,0,-809.64676,0
9195,3/24/2015,21,333.053,3266.946,0,-698.1091,0
9195,3/24/2015,22,7.332,3592.667,0,-825.14029,0
9195,3/24/2015,23,450.067,3086.422,24.421,-627.60952,0
9195,3/24/2015,24,156.786,3443.213,0,-766.85323,0
9195,3/25/2015,1,46.386,3553.613,0,-809.90923,0
9195,3/25/2015,2,4.883,3595.116,0,-826.0954,0
9195,3/25/2015,3,86.584,3513.415,0,-794.23201,0
9195,3/25/2015,4,417.658,3182.341,0,-665.11315,0
9195,3/25/2015,5,46.324,3552.452,1.223,-809.13846,0
9195,3/25/2015,6,1555.365,291.457,1753.177,918.15763,0
9195,3/25/2015,7,143.93,0,3456.069,1474.57778,0
9195,3/25/2015,8,472.563,2487.611,639.825,-227.81395,0
9195,3/25/2015,9,1736.491,261.788,1576.715,879.84762,0
9195,3/25/2015,10,281.689,0,3318.31,1438.76044,0
9195,3/25/2015,11,334.244,0,3224.27,1407.67244,0
9195,3/25/2015,12,882.733,181.679,2531.927,1162.86045,0
9195,3/25/2015,13,1353.595,1527.826,718.578,166.97798,0
9195,3/25/2015,14,677.849,745.642,2169.191,848.0184,0
9195,3/25/2015,15,1966.299,548.755,1084.945,644.07109,0
9195,3/25/2015,16,688.785,326.832,2579.499,1118.42382,0
9195,3/25/2015,17,129.12,3470.879,0,-777.64297,0
9195,3/25/2015,18,250.344,3278.874,70.781,-684.35796,0
9195,3/25/2015,19,143.376,3456.623,0,-772.08313,0
9195,3/25/2015,20,18.904,3581.095,0,-820.62721,0
9195,3/25/2015,21,122.004,3477.995,0,-780.41821,0
9195,3/25/2015,22,106.129,3493.87,0,-786.60946,0
9195,3/25/2015,23,40.26,3559.739,0,-812.29837,0
9195,3/25/2015,24,397.026,3157.228,24.396,-652.39196,0
9195,3/26/2015,1,66.468,3533.531,0,-802.07725,1
9195,3/26/2015,2,137.816,3462.183,0,-774.25153,1
9195,3/26/2015,3,163.437,3436.562,0,-764.25934,1
9195,3/26/2015,4,187.152,3412.847,0,-755.01049,1
9195,3/26/2015,5,533.985,3066.014,0,-619.74562,1
9195,3/26/2015,6,1706.821,205.943,1687.235,934.36317,1
9195,3/26/2015,7,493.239,0,3106.76,1383.75744,1
9195,3/26/2015,8,471.223,1985.069,1143.707,99.18675,1
9195,3/26/2015,9,419.46,1976.281,1198.163,115.79743,1
9195,3/26/2015,10,490.909,0,3109.09,1384.36324,1
9195,3/26/2015,11,240.467,0,3359.532,1449.47816,1
9195,3/26/2015,12,484.809,0,3058.402,1362.09828,1
9195,3/26/2015,13,2035.433,3.053,1561.513,980.80255,1
9195,3/26/2015,14,1656.275,0,1943.724,1081.36808,1
9195,3/26/2015,15,2718.691,0,881.308,805.13992,1
9195,3/26/2015,16,168.568,623.501,2807.93,1062.89625,1
9195,3/26/2015,17,10.384,3589.615,0,-823.95001,1
9195,3/26/2015,18,119.017,3480.982,0,-781.58314,1
9195,3/26/2015,19,838.976,2761.023,0,-500.79913,1
9195,3/26/2015,20,476.14,3046.324,0,-624.47212,1
9195,3/26/2015,21,115.319,3484.68,0,-783.02536,1
9195,3/26/2015,22,68.35,3531.649,0,-801.34327,1
9195,3/26/2015,23,85.447,3514.552,0,-794.67544,1
9195,3/26/2015,24,131.861,3468.138,0,-776.57398,1
9195,3/27/2015,1,151.337,3448.662,0,-768.97834,1
9195,3/27/2015,2,100.072,3499.927,0,-788.97169,1
9195,3/27/2015,3,140.958,3459.041,0,-773.02615,1
9195,3/27/2015,4,386.152,3213.847,0,-677.40049,1
9195,3/27/2015,5,129.388,3470.611,0,-777.53845,1
9195,3/27/2015,6,1728.087,546.511,1325.401,707.46481,1
9195,3/27/2015,7,937.163,24.402,2632.336,1249.91474,1
9195,3/27/2015,8,754.382,960.633,1884.984,691.44881,1
9195,3/27/2015,9,140.273,2186.682,1273.044,54.1853,1
9195,3/27/2015,10,779.4,1.221,2816.939,1307.53755,1
9195,3/27/2015,11,1873.934,30.543,1680.257,998.51249,1
9195,3/27/2015,12,2310.85,0,1289.149,911.17858,1
9195,3/27/2015,13,859.848,0,2740.151,1288.4391,1
9195,3/27/2015,14,563.576,0,3029.071,1362.38198,1
9195,3/27/2015,15,2678.816,536.863,384.32,466.54647,1
9195,3/27/2015,16,1126.219,6.118,2467.662,1215.20594,1
9195,3/27/2015,17,723.465,2876.534,0,-545.84842,1
9195,3/27/2015,18,458.755,3110.098,31.146,-628.84042,1
